id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
272875,The Continent,Drama,zh,A road movie that follows three young men yearning after their ideals.,0.12928954029077638,Bona International Film Group,2014-07-24,0.10895521058142105,0.09647220109338421,0.46601941747572806,,0.45408163265306134,0.032471106219042374,William Feng-Chen Bolin-Wallace Chung-Joe Chen-Wang Luodan-Yuan Quan-Jia Zhangke-White-K-Kong Lian-Shun-Zack Gao,road trip-road movie,/6IWOPOVz8qneq1c921KAeBmfKMa.jpg,/1YjHhkAFqb6tyF6j91ufoXf6jLz.jpg,278-68718-157336
26710,My Baby's Daddy,Comedy,en,A trio of young men are forced to grow up quick when their girlfriends all become pregnant around the same time.,0.12896580140090647,Unknown,2004-01-09,0.17910446535976812,0.19459461951105728,0.33009708737864074,They're going from players to playtime.,0.1836734693877552,0.02476609796367639,Eddie Griffin-Anthony Anderson-Michael Imperioli-Method Man-Paula Jai Parker-Bai Ling-Amy Sedaris-Marsha Thomason-Bobb'e J. Thompson-Tom 'Tiny' Lister Jr.-John Amos-Dee Freeman-Randy Sklar-Jason Sklar-Naomi Gaskin-Denis Akiyama-Mung-Ling Tsui-Russell Peters-Jordan Madley-Kardinal Offishall-Scott Thompson-Genelle Williams,male friendship-interracial relationship-birth-expectant mother-immaturity-fatherhood-baby born-woman director-new parents-unexpected pregnancy,/lah4ZvLmjxwF8Pa1UHIm3u2xNuR.jpg,/fCKdK97yRUc7ek1MS7SxKYgkmee.jpg,
74899,The Fan,Drama-Horror-Thriller,en,A record store clerk is an obsessed fan of an actress of stage and screen. However when faced with rejection the fan strikes out in increasingly violent ways.,0.12878921655188652,Paramount,1981-05-15,0.14925371864557788,0.032624627274037234,0.41747572815533973,The final act is murder.,0.4693877551020408,0.01981287837094111,Lauren Bacall-James Garner-Maureen Stapleton-Hector Elizondo-Michael Biehn-Anna Maria Horsford-Kurt Johnson-Feiga Martinez-Reed Jones-Kaiulani Lee-Charles Blackwell-Dwight Schultz-Dana Delany-Terence Marinan-Lesley Rogers-Parker McCormick-Robert Weil-Ed Crowley-Gail Benedict-D. David Lewis-Griffin Dunne-Themi Sapountzakis-Jean De Baer-Liz Smith-Haru Aki-Robin Albert-Rene Ceballos-Clif De Raita-Edyie Fleming-Linda Haberman-Sergio López-Cal-Jamie Patterson-Justin Ross-Stephanie Williams-Jim Wolfe-Thomas Saccio-Victoria Vanderkloot-James Ogden-Terri DuHaime-Donna Mitchell-Hector Osorio-Lionel Pina-Miriam Phillips-Jack R. Marks-George Peters-Esther Benson-Eric Van Valkenburg-Ann Pearl Gary-Madeline Moroff-Leo Schaff-James Bryson-J. Nesbit Clark-Tim Elliott-Paul Hummel-Jacob Laufer-Kenneth Boys,obsession-stalker-obsessed fan-fan mail,/rezzWProHIvH1xHahpimQiyaGR3.jpg,/n1jX5EuOSCgkNjh596xW8yrQedf.jpg,
602463,Hostage: Missing Celebrity,Action-Thriller,ko,A box office star has to prove his action credentials in the real world when he's kidnapped and held for ransom.,0.12870092412737655,Filmmaker R&K-Next Entertainment World-The Sam Company,2021-08-18,0.09170147898061909,0.13681298669382044,0.40776699029126207,There was no CCTV or witnesses of the kidnapping of Hwang Jung-min.,0.673469387755102,0.01100715465052284,Hwang Jung-min-Kim Jae-bum-Lee You-mi-Ryu Kyung-soo-Jung Jae-won-Lee Gyu-woon-Lee Ho-jung-Jo Kyung-hyun-Shin Hyun-jong-Back Joo-hee-Lim Cheol-soo-Park Sung-woong-Park Kyung-lim-Ryoo Seung-bum-Yoo Hae-jin-Jeon Do-yeon-Lee Sung-min-Ju Ji-hoon,hostage-kidnapping-celebrity-remake-movie star,/friTd4TghctdY7raG8PjnoODAFo.jpg,/v4KKJ57xOIUJBA3a8ZN7Eeo2HrG.jpg,581528
305387,The Magic Snowflake,Family-Animation,fr,A young boy named Nicholas is about to become the next Santa Claus but must first avoid a crisis that's threatening the magic of Christmas before he can succeed in his new role.,0.1284949084701866,Gaumont-Alphanim,2013-11-20,0.14925371864557788,8.10353906598314e-07,0.2912621359223301,,0.5102040816326531,0.01981287837094111,Nathan Simony-Benoît Allemane-Évelyne Grandjean-Alexis Tomassian-Jean-Claude Donda-Vincent Grass-Mary Pat Gleason,holiday-santa claus-christmas story,/fV6pwW85sg40NDk7c72AgZt0t88.jpg,/9NcFDSHFAH4A9DH3tr7NwMpqxly.jpg,
63369,Marriage With a Liar,Romance,cn,Kiki a sexy and charming OL will be married to her cop boyfriend Sean in a week. During the hen night Kiki encounters a handsome photographer named Jack and falls head over heels for him.,0.1283771852375066,Unknown,2010-12-23,0.004225298570526844,0.010834052864457933,0.33009708737864074,,0.30612244897959184,0.002201430930104568,Chrissie Chau-Him Law-Jacquelin Ch'ng-Charmaine Fong-Timmy Hung-Jin Gang-Carol Yeung-Chen Zhi-Ming-Anjaylia Chan-Mak Cheung-Ching-Gill Mohindepaul Singh-Chan Lai-wan-DaDa Lo-Eddy Law,,/fj2KsNR9MqnogPh62PitCOOuHXK.jpg,,
65946,Ready,Action-Comedy,hi,A man teams up with his family to reform his girlfriend's two warring uncles who want to inherit her wealth.,0.12823003119665666,Sohail Khan Production,2011-06-03,0.08656715054577836,0.2841500606207866,0.8543689320388348,,0.26530612244897955,0.039075399009356075,Salman Khan-Asin Thottumkal-Paresh Rawal-Sharat Saxena-Sudesh Lehri-Manoj Joshi-Mahesh Manjrekar-Anuradha Patel-Prachee Pathak-Manoj Pahwa-Puneet Issar-Akhilendra Mishra-Gargi Patel-Nikitin Dheer-Arya Babbar-Eva Grover-Arun Bali-Hemant Pandey-Mithilesh Chaturvedi-Zareen Khan-Kangana Ranaut-Arbaaz Khan-Ajay Devgn-Sanjay Dutt-Chunky Pandey-Kubbra Sait-Rajiv Kachroo,,/umfKMUkXXPfMUoOq60nXjDbQOCL.jpg,/iLnEj93r101GkvmP3QL3pCwTO4O.jpg,348892-73582-22717-44425-85985-27298-46040-14070-297222
161321,The Power of Few,Crime-Drama,en,Spies cops and armed children cross paths on a day of danger mystery and possible transformation. Five unusual characters are unknowingly connected to an extraordinary smuggling operation as religious conspiracy collides with urban crime.,0.12814173877214668,Steelyard Pictures-iQ Films,2013-02-15,0.05970147850300714,0.000480508294382673,0.4271844660194174,We are all watching.,0.30612244897959184,0.03192074848651623,Christopher Walken-Louise Linton-Christian Slater-Nicky Whelan-Anthony Anderson-Derek Richardson-Q'orianka Kilcher-Moon Bloodgood-Jesse Bradford-Jordan Prentice-Tione Johnson-Devon Gearhart-Dominic Clarence Alexander-Roger J. Timber-Heather Bloom-Caleb Moody-Fisher Ashworth-Xihuaru Kilcher-Larry King-Juvenile-Navid Negahban-Kainoa Kilcher-Clementine Cager-Carrie Wilkerson-David Shackelford-Fred D'Amico-Casey McMurray-Stephanie Mejlaq-Jay Thames-Kelly Wagner-Heather Bloom,,/n6uybwXvarrQCMHRfwHMWscbgph.jpg,/r6kxASJb64Vx6nWM7o7hbFHJp9e.jpg,
44549,Peepli Live,Drama-Comedy,hi,Natha decides to commit suicide to get the farmers' compensation. However the media and politicians learn about his intentions and descend on their village to capture the rare event.,0.12814173877214668,Aamir Khan Productions,2010-08-13,0.03388058259523258,0.07261611876849948,0.5048543689320388,,0.6938775510204084,0.03026967528893781,Omkar Das Manikpuri-Raghubir Yadav-Malaika Shenoy-Nawazuddin Siddiqui-Sitaram Panchal-Shalini Vatsa-Naseeruddin Shah-Aamir Bashir-Anoop Trevedi-Pravin Singh Sisodia-Ishita Vyas-Indira Tiwari-Girish Karnad-Avijit Dutt-Farrukh Jaffar-Vishal O. Sharma-Sandeep Yadav,woman director,/zJ1e7pmyJ8an6ZxhhjwVNvqHe7t.jpg,/mrF9kujimogn0ltPCX6wxVCpotq.jpg,118628
42450,Macon County Line,Drama-Action,en,A vengeful Southern sheriff is out for blood after his wife is brutally killed by a pair of drifters. Low-budget film set in Georgia in 1953 and at the time of release purported to be based on a true story.,0.1277885690741068,Max Baer Productions,1974-08-08,0.003358194079973046,0.1894333702391655,0.35922330097087374,They're on the bad side of the wrong man.,0.48979591836734715,0.014859658778205834,Alan Vint-Cheryl Waters-Geoffrey Lewis-Max Baer Jr.-Joan Blackman-Jesse Vint-Sam Gilman-Timothy Scott-James Gammon-Leif Garrett-Emile Meyer-Doodles Weaver-Avil Williams-Jay Adler-Roger Camras-David Orange-Roger Pancake-Carolyn Judd-Kate Monahan-Edward Cross-Von Deming-John DeMattio-Linda Atnip-Ross Hildebrand-Annie Compton-Jan Green,southern usa-sheriff-gas station-houseboat-revenge-murder-diner-small town sheriff-military school-death of wife-1950s,/dWAyaQWfGkk0OWkXjdZFtQvAYwP.jpg,/q4yJiu2mDREKUSQG6XFs3V6oiA2.jpg,845554-730057
47890,Sphinx,Adventure-Mystery-Thriller,en,Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder theft betrayal love and a mummy's curse!,0.12749426099240688,Orion Pictures-Warner Bros. Pictures-S & L Films,1981-02-11,0.20895521207395837,0.021287786644803526,0.6407766990291262,Someone is hunting tourists out of season.,0.36142857142857154,0.007154650522839846,Lesley-Anne Down-Frank Langella-Maurice Ronet-John Gielgud-Vic Tablian-Martin Benson-John Rhys-Davies-Nadim Sawalha-Saeed Jaffrey-William Hootkins-James Cossins-Victoria Tennant-Tutte Lemkow-Behrouz Vossoughi-Eileen Way,cairo-based on novel or book-egypt-pyramid-museum-mummy-murder-curse-archaeologist-egyptologist,/r8vCundiMdlqczcA2uCzbAyDj2N.jpg,/rYzvq0CwDQo3dLyLySegcy73NC9.jpg,
26630,Shank,Drama-Action,en,Teenage gang member Cal hides his sexuality from his fellow gang members despite their often violent dislike of anyone that isn't the same as them be they unsuspecting shoppers foreign students gays etc. When his world collides with Olivier a student he rescues from a pointless beating he encounters a lifestyle that presents as many new experiences as it does obstacles.,0.12722938371887693,Unknown,2009-04-14,0.000373119408554021,0.007510991450955719,0.40776699029126207,,0.48979591836734715,0.021463951568519535,Wayne Virgo-Marc Laurent-Tom Bott-Alice Payne-Garry Summers-Bernie Hodges-Louise Fearnside-Oliver Park-Earl Virgo-Felicia Pearce-Christian Martin-Remy Taylor-James Collins-Lauren Ponsford-Corinne Riley-Hannah Lewis-Kevin Thomas Haines-Hannah Jones-Sean Morris-Theo Melling-Nina Rice-Darren Flaxstone,rape-homophobia-cocaine-hooligan-gay interest-youth gang-drug use-lgbt-online hookup-gay love-homophobic attack-gay,/c9xtOtEGHcANKEByorTLxcKNE8y.jpg,/sOKj9aXGp45sgF4eaxzP7roljO6.jpg,159701-56295-51935
357706,Irudhi Suttru,Action-Drama,ta,A grumpy boxing coach takes on a young rebellious woman under his wings and starts training her for the world championship. But their biggest battle has to be fought outside the ring.,0.12717052210253693,UTV Motion Pictures-Y NOT Studios-Thirukumaran Entertainment-Rajkumar Hirani Films,2016-01-28,0.00447759708175518,0.022100550564968218,0.5533980582524272,Saala Khadoos,0.7346938775510207,0.022564667033571822,R. Madhavan-Ritika Singh-Mumtaz Sorcar-Nassar-Radha Ravi-Kaali Venkat-Zakir Hussain-Baljinder Kaur-Bipin-Sanchana Natarajan-Ravindra Vijay,corruption-sports-woman director-female boxing,/1aet6kjwoDwNWnwZ8Wtq08cH6QY.jpg,/q5anE1rZCyJfVXZWFXMNTH5D2Ra.jpg,69653-895033-69511-680943-47940-24049-148284-69658-560805-413028-76897-69650-592675-327915-391276-450036-329133-69654-743563-273870-504184
471892,Shubh Mangal Saavdhan,Romance-Comedy,hi,A couple fall in love but then the groom discovers that he suffers from erectile dysfunction.,0.12693507563717701,Colour Yellow Productions-Eros International,2017-08-31,0.0511324485243649,0.093019746156744,0.5145631067961165,Stand Up For Love,0.6122448979591838,0.029168959823885524,Ayushmann Khurrana-Bhumi Pednekar-Seema Pahwa-Brijendra Kala-Neeraj Sood-Gopal Datt-Jimmy Shergill-Supriya Shukla-Anshul Chauhan-Chittaranjan Tripathy,erectile dysfunction,/z1P1wDTW54UgVrRICq9kn5LiOHX.jpg,/dWk0xV6oz8Fk8exPyWAOy2dINjg.jpg,415358-103243-460844-456570-388333-442405-441875-412090-456565-472123-467106-464458-343668-297762
19798,The Sovereign's Servant,Action-Adventure-History,ru,Europe 1709. Russia and Sweden are at war. Two French duelists are exiled by King Louis XIV of France: one to the side of Czar Peter the Great of Russia the other to the side of King Charles XII of Sweden. Although separated by war and allegiance fate has not finished with them.,0.126905644829007,Beta Film TV,2007-02-20,0.09850744923145446,0.12523650231384453,0.7669902912621358,,0.20408163265306123,0.009356081452944413,Dmitriy Miller-Aleksandr Bukharov-Kseniya Knyazeva-Aleksey Chadov-Nikolay Chindyaykin-Valeriy Malikov-Darya Semenova-Andrey Sukhov-Dmitry Shilyaev-Andrey Ryklin-Aleksandr Starikov-Eduard Flerov-Vladislav Demchenko-Rodion Yurin-Ivan Shibanov-Maxim Dakhnenko-Alexandr Grishin-Ekaterina Krupenina-Olga Arntgolts-Elena Plaksina-Andrey Chubchenko-Sergey Jolobov-Mariya Gorban-Boris Tenin-Daria Nosik-Alexandr Gundarev-Elena Antipova-Dmitriy Ratomskiy-Andrey Balyakin-Aleksandr Samoylov-Aleksandr Pyatkov-Alexandra Zhivova-Natalya Lesnikovskaya-Mariya Kozhevnikova-Yuriy Maslak-Alexey Fursenko-Georgy Teslya-Gerasimov-Gennadiy Khristenko-Dmitriy Mazurov-Oleg Leushin-Yuriy Osipov-Kseniya Entelis-Andrej Averjanov-Oleg Karin-Dmitry Yachevsky-Igor Staroseltsev-Nina Loshchinina-Alexander Rapoport-Alina Polichuk-Yury Gumirov-Vitaly Kudryavtsev-Vladimir Lyubovsky-Aleksey Korolyov-Ekaterina Olkina-Grigory Ivanets-Andrey Filippak-Dmitry Tikhonov-Valeriy Zhakov-Igor Filippov-Yuliya Maiboroda-Eldar Lebedev-Vladimir Priezzhev-Vadim Medvedev-Stanislav Erdley-Igor Mulev-Alexander Vasilevsky-Prokhor Chekhovskoy-Vasiliy Savinov-Igor Troshin-Sergey Ivolotsi-Vladimir Glazkov-Sergey Vinogradov-Vladimir Maysuradze-Anna Pukhova-Alexandr Fastovsky-Kirill Petrov-Denis Shvedov-Mikhail Solodko-Andrey Bolsunov-Konstantin Vinokurov-Viktoriya Zakharova-Aleksey Maslov-Pavel Kuzin-Konstantin Taran-Vladimir Mistyukov-Oleg Kazancheev-Viktor Pipa-Aleksey Bulatov-Sergey Miller-Lyubov Anisimova-Dmitry Dorokhov-Evgeniy Goroshko-Evgeniy Bakalov-Nikita Emshanov-Aleksandr Khmelnitskiy-Ilya Isaev-Valentina Berezutskaya-Stepan Korshunov-Gleb Ivanov-Olga Ostroumova-Gutshmidt-Roman Stepensky-Amur Gamaev-Anastasia Rostopsha-Irina Barinova-Mikhail Negin-Kristina Marandy-Sergey Aprelsky-Vladimir Nefyodov-Ekaterina Vinogradova,,/spr9rPgoaD4sMhc7ddzIPI3vKDT.jpg,/o2McvdOXDMH5SbqQTtjqnRUjkBB.jpg,
382717,Sanam Re,Drama-Romance,hi,A story about the man who is confused with his love life finds solace in his birthplace with his childhood love.,0.126876214020837,T-Series,2016-02-12,0.045618970830133894,0.04707298485084416,0.6601941747572815,,0.16326530612244894,0.012658227848101266,Yami Gautam-Pulkit Samrat-Urvashi Rautela-Rishi Kapoor-Prachee Shah-Divya Khosla Kumar-Bharti Singh-Ashish Kaul-Manoj Joshi-Ketki Dave-Divya Khosla Kumar,love-reunion-true love,/kgZNHHZacK3iO18d7agg9iYQYWp.jpg,/kOEEbW4Przzqouj0K2661d2wazW.jpg,468853-194834-11429-18111-513399-83039-663414-583984-212518-106845-532321-42691-565413-1694-565179-383535-62105-18628-252512-83899-271884
49299,Dangerous Game,Drama,en,A New York film director working on his latest movie in Los Angeles begins to reflect the actions in his movie and real life especially when he begins an affair with the lead actress.,0.126846783212667,Metro-Goldwyn-Mayer-Maverick Picture Company-Cecchi Gori Europa N.V.-Eye Productions-Pentamerica,1993-10-13,0.14925371864557788,0.013273060262168221,0.5436893203883495,TURBULENCE REDEMPTION HOLLYWOOD,0.40816326530612257,0.028618602091359382,Harvey Keitel-Madonna-James Russo-Nancy Ferrara-Reilly Murphy-Victor Argo-Bill Pope-Christina Fulton-Heather Bracken-Annie McEnroe-Glenn Plummer-Julie Pop-Werner Herzog-Lili Barsha,drugs-divorce-filmmaking,/f8Vd4eq4Rq6ns54IRyouCNfOEmY.jpg,/vXqBQUTEpbuT035JgRS6R72NKyb.jpg,
292106,"Mummy, I'm a Zombie",Fantasy-Animation-Horror,es,"In the sequel to ""Daddy I'm a Zombie"" all of our favorite characters are back! The fate of the planet is once again in Dixie's hands as she must fight to end the battle that has erupted between the living and the walking dead while balancing her newfound popularity at school and a campaign for student council.",0.1265819059391371,Barton Films-Abra Producciones-Generalitat de Catalunya - Institut Català de les Empreses Culturals (ICEC)-Ministerio de Cultura España-EiTB-Departamento de Cultura del Gobierno Vasco,2014-10-06,0.0009599701635816442,0.010524066184992305,0.3495145631067961,War between humans and zombies just began!,0.6938775510204084,0.021463951568519535,Paula Ribó-Núria Trifol-Roser Batalla-Ivan Labanda-Elisabeth Bergalló-Luis Posada-Albert Mieza-Clara Schwarze-Graciela Molina,sequel-dark fantasy,/zdaU2jx0IS4lPpQs0mDBlLMO2b8.jpg,/52BLs8Npe7CN9w0L1Fo8j7ibfrw.jpg,89247
50463,The Favor,Comedy-Romance,en,Kathy is married to Peter. Now she can't help but wonder how things could have been if she got together with her old boyfriend Tom. Being married prevents from doing that so she asks her friend Emily to go to him and see if she can sleep with him then tell Kathy how it was. When Emily tells Kathy that things were awesome their friendship suffers at the same so does Kathy's marriage. Things get even more complicated when Emily learns she's pregnant and she's not certain if it's Tom's or her boyfriend Elliot.,0.1265524751309671,Orion Pictures-Nelson Entertainment,1994-04-29,0.19402983871686325,0.032983298332359016,0.43689320388349506,Two Women. Three Men. One Secret.,0.24489795918367363,0.018161805173362685,Harley Jane Kozak-Elizabeth McGovern-Bill Pullman-Brad Pitt-Ken Wahl-Larry Miller-Holland Taylor-Kim Walker-Claire Stansfield-O-Lan Jones-Milt Oberman-Mindy Sterling-Steve Kahan-Ginger Orsi-Leigh Ann Orsi-Felicia Robertson-Kenny Twomey-Florence Schauffler-Elaine Mee-John Horn-Marilyn Blechschmidt-Wilma Bergheim-Mary Marsh-Deborah White-Michael-Anthony Taylor,,/ocogLHnGHJtHU0HaMwdRb5dIhjD.jpg,/lICzBM3wHXwgHexbX5ogdznpGJJ.jpg,1865
29047,The Kid Stays in the Picture,Documentary,en,Documentary about legendary Paramount producer Robert Evans based on his famous 1994 autobiography.,0.1264936135146271,Ministry of Propaganda Films-Woodland Pictures LLC-Highway Films-Robert Evans Company,2002-08-16,0.0005970000089104479,0.01509610397417341,0.3980582524271844,The Story Of A Man Who Seduced Hollywood.,0.6326530612244899,0.039075399009356075,Robert Evans-Norma Shearer-Ali MacGraw-Ernest Hemingway-Catherine Deneuve-Eddie Albert-Ava Gardner-Errol Flynn-Tyrone Power-Francis Ford Coppola-Dustin Hoffman-Jack Nicholson-Mia Farrow-Al Pacino-Roman Polanski-Steve McQueen-Frank Sinatra,legend-fame-producer,/wQd4tf308KGwbUZeoDLPxgYqhiv.jpg,/y3bebCmOJ32gzLKpghjKcRoKFRi.jpg,
43353,Robot Monster,Science Fiction-Horror,en,Ro-Man an alien robot who greatly resembles a gorilla in a diving helmet is sent to earth to destroy all human life. Ro-Man falls in love with one of the last six remaining humans and struggles to understand how his programming can instruct him to kill her while his heart demands that he can't.,0.12646418270645712,Three Dimension Pictures,1953-06-25,0.00023879104834016488,0.010524066184992305,0.13592233009708732,Moon monsters launch attack against Earth! How can science meet the menace of astral assassins? New Science Fiction Thrills!,0.16795918367346951,0.04182718767198679,George Nader-Claudia Barrett-Gregory Moffett-John Mylong-Selena Royle-Pamela Paulson-George Barrows-John Brown,b movie-robot-cult film-psychotronic,/pByYZxRZup1LDfCKng8uClWLYB6.jpg,/ytcBjaFsLZ3g8krv6dej87Wemgt.jpg,259433-66956-22692-45795-258109-44495-44857-2587-41291-14370-22172-4923-49956-35862-9663-106837-75733-43028-8069-1808-856632
27432,Killer of Sheep,Drama,en,Stan works in drudgery at a slaughterhouse. His personal life is drab. Dissatisfaction and ennui keep him unresponsive to the needs of his adoring wife and he must struggle against influences which would dishonor and endanger him and his family.,0.12643475189828712,Milestone FIlms,1978-11-14,0.0014925224103361553,0.003812041589635687,0.27184466019417464,,0.5714285714285715,0.04788112272977435,Henry G. Sanders-Kaycee Moore-Charles Bracy-Angela Burnett-Eugene Cherry-Jack Drummond,money-slaughterhouse-l.a. rebellion,/7LpSGSeIblS4DSnnpuRLJ7IHdTy.jpg,/r763vsubExGcDJypctYuLLJmhB.jpg,44629-443463-268859
58333,Tanu Weds Manu,Romance-Drama-Comedy,hi,Manu comes to India to find a bride for himself and falls for Tanu at first sight but Tanu a free spirited girl has no plans of marrying him.,0.12640532109011712,Sanjay Singh Films-Viacom 18 Motion Pictures-Soundarya production,2011-02-25,0.005970134417464692,0.002652056806608682,0.6504854368932038,Celebrate a perfect mismatch.,0.6122448979591838,0.040726472206934504,R. Madhavan-Kangana Ranaut-Jimmy Shergill-Eijaz Khan-Deepak Dobriyal-Swara Bhaskar-K.K. Raina-Rajendra Gupta-Navni Parihar-Neha Kaul-Ravi Kishan-Dipti Misra,,/jSp16ilrwEyeBorFcBdFtYjhMUr.jpg,/eiHiuVTJrwstDnqF1ZxGz5TR7XJ.jpg,336211-11807-117691-61202-165904-185008-45316-14163-20359-126400-21461-135718-21614-82825-276928-415358-168245-67109-103243-247645-337876
37672,"Same Time, Next Year",Comedy-Drama-Romance,en,A man and woman meet by chance at a romantic inn over dinner and although both are married to others they find themselves in the same bed the next morning questioning how this could have happened. They agree to meet on the same weekend each year—in the same hotel room—and the years pass each has some personal crisis that the other helps them through often without both of them understanding what is going on.,0.12631702866560718,Universal Pictures,1978-04-23,0.01761192563599889,0.2073567358490002,0.6504854368932038,They couldn't have celebrated happier anniversaries if they were married to each other.,0.5714285714285715,0.032471106219042374,Alan Alda-Ellen Burstyn-Ivan Bonar-Bernie Kuby-Cosmo Sardo-David Northcutt-William Cantrell,hotel room-based on play or musical-extramarital affair-polyamory-middle age-monterey-two-hander,/75oDfYsQ1R9OailpMGLn6BZD5Nr.jpg,/g3yCzSnN5z6EvwdbQN4ncRuHr08.jpg,
63006,Dum Maaro Dum,Drama-Action-Crime,hi,ACP Vishnu is sent on a mission to investigate and clean the underbelly of Goa. During his investigation he uncovers a huge racket and discovers the involvement of various politicians.,0.12622873624109718,Cheyenne Enterprises-Louverture Films-Star Studios-Ramesh Sippy Enterprises,2011-04-22,0.07164177718868324,0.08840223383210301,0.7572815533980581,Every Paradise Has a Few Snakes,0.4285714285714287,0.012658227848101266,Abhishek Bachchan-Bipasha Basu-Rana Daggubati-Prateik Babbar-Aditya Pancholi-Anaitha Nair-Govind Namdeo-Vidya Balan-Gulshan Devaiah-Deepika Padukone,goa-drug bust-rave party,/uzqKhhSA6ypWwqsnZSwCs7C42sb.jpg,/yZeQ1UWS9mxzUvilNg3nitNs3Gi.jpg,
493141,Beats,Drama-Comedy-Crime,en,1994 a small town in central Scotland. Best mates Johnno and Spanner despite being total opposites have a deep bond. Now on the cusp of adulthood life is destined to take them in different directions – Johnno’s family are moving him to a new town and a better life leaving Spanner behind to face a precarious future. But this summer is going to be different for them and for the country.,0.12619930543292718,Rosetta Productions,2019-05-17,0.000373119408554021,0.003271156667173085,0.46601941747572806,,0.6122448979591838,0.02531645569620253,Cristian Ortega-Lorn Macdonald-Laura Fraser-Brian Ferguson-Ross Mann-Gemma McElhinney-Amy Manson-Rachel Jackson-Neil Leiper-Kevin Mains-Stephen McCole-Josh Whitelaw-Ryan Fletcher,friendship-rave culture,/ePdzn7taDXD1cR8uZjYF8qRT3IR.jpg,/z5dvDa9LYH7du3aaaOQvQ4YNUP.jpg,
24474,Kingdom of War: Part 1,Drama-History-War-Action,th,The film concerns the life of King Naresuan who liberated the Siamese from the control of Burma. Born in 1555 he was taken to Burma as a child hostage; there he became acquainted with sword fighting and became a threat to the Burmese empire.,0.12608158220024723,Prommitr International Production-Sahamongkolfilm,2007-01-18,0.2985074522165291,0.0831401954775685,0.7961165048543688,He was destined for greatness. His kingdom was destined for freedom.,0.48979591836734715,0.009356081452944413,Sarunyu Wongkrachang-Sorapong Chatree-Chatchai Plengpanich-Jukrit Ammarat-Wanchana Sawasdee-Pratcha Sananwatananont-Suchada Chekly-Pratcha Sunanvatananont-Sompob Benjathikul-Grace Mahadumrongkul-Taksaorn Paksukcharern-Lex de Groot-Manop Aswathep-Intira Jaroenpura-Winthai Suvaree-Jirayu La-ongmani-Nopachai Chaiyanam,biography-historical figure-king-period drama-16th century-siam,/ukm7YlCLkhITmTzLqf8Akb5YTYC.jpg,/aZ3Vqf2c5n3ozeFuKYQDXMvwm4R.jpg,
42636,The Detective,Drama-Mystery-Thriller-Crime,en,Police detective Joe Leland investigates the murder of a gay man.,0.12596385896756726,20th Century Fox-Arcola Pictures,1968-05-28,0.06701491144798376,0.06840648808487187,0.6019417475728155,An adult look at a police detective,0.48979591836734715,0.0275178866263071,Frank Sinatra-Lee Remick-Ralph Meeker-Jack Klugman-Horace McMahon-Lloyd Bochner-William Windom-Tony Musante-Al Freeman Jr.-Robert Duvall-Pat Henry-Patrick McVey-Dixie Marquis-Sugar Ray Robinson-Renée Taylor-James Inman-Tom Atkins-Jacqueline Bisset-Joe Santos-George Plimpton-Bette Midler,police detective,/sMUJzLhzFotnJdi7WA9fE9xv5Te.jpg,/lzQc6msV2agvM88Czv9dWHZwUvY.jpg,
208036,Ramaiya Vastavaiya,Romance-Action-Comedy,hi,A wealthy NRI falls hard for a country girl during a visit to his homeland.,0.1257872741185473,Tips Industries,2013-07-19,0.06865670251726422,0.07682574945212708,0.9320388349514561,Go Desi Cool ...,0.5510204081632654,0.01375894331315355,Shruti Haasan-Girish Kumar-Sonu Sood-Randhir Kapoor-Poonam Dhillon-Vinod Khanna-Satish Shah-Nassar-Govind Namdeo-Sarfaraz Khan-Zakir Hussain-Anchal Singh-Prabhu Deva-Aarti Puri-Jacqueline Fernandez,village life-nri-older brother younger sister,/iSVYJE0Hz4g0SEAGKXA84yhcfPT.jpg,/yJA2V29uGOZ2yYhSIGWO7J1HDvX.jpg,
